path,text
4/4599.wav,俺もそれが知りたいー、アナスイ。
4/4600.wav,いーのちがあるだけましだと思うぜー
4/4601.wav,安っぽい感情で動いてるんじゃあない!
4/4602.wav,お前の神にすがろうとは思わない
4/4603.wav,お前らはそれを、邪魔しているんだ!
4/4604.wav,釈迦の手のひらを飛び回る、孫悟空ですらない
4/4605.wav,お前は生まれた時から呪われていた
4/4606.wav,どうやったって救われないものなのだ
4/4607.wav,お前のことは聞いているー。俺の記憶を返してもらおうか？
4/4608.wav,お前の天候を操る能力は、ウェザー、よーく把握している
4/4609.wav,ジョリーンの父親のこともまとめてな
4/4610.wav,神の愛は分け隔てなく与えられる
4/4611.wav,目指したものは、全ての人々をそこへ導ける!
4/4612.wav,けっ、いーいだろう。FFの借りは俺にもある!付き合うぜ!
4/4613.wav,完全に捕らえたぞー!ウェザーの射程内に!
4/4614.wav,このわたしに天国へ行けと押し上げてくれている
4/4615.wav,お前はー、そのためにここにいた
4/4616.wav,全身全霊を込めて倒す!
4/4617.wav,ジョリーンを守るにはー、神父をぶっ殺すんだぜ!
4/4618.wav,このまま近づいてこいつを叩く!
4/4619.wav,やれー!止めを刺せー!ジョリーン!
4/4620.wav,あなたの考えには、希望がある
4/4621.wav,なんなんだー？すごくー、似てるー？
4/4622.wav,似てるのは上っ面だけみたいねー
4/4623.wav,こいつはー、わたしの心が見ている幻覚だわー
4/4624.wav,1492年、新大陸発見コロンブス!絶対正しい!
4/4625.wav,今度あたしに近づいたら、ぶっ殺す!
4/4626.wav,操れるのはそよ風くらいのものだな
4/4627.wav,神のみめいにおいて、貴様を退ける。偽物め
4/4628.wav,ちっぽけな正義などを超えた目的が、わたしにはある!
4/4629.wav,本当に捕まらなくてよかったなってこと。
4/4630.wav,俺と一緒に暮らすってダメなのかな？
4/4631.wav,結局俺が就職に大反対して1年浪人して、で中野は美容の専門学校に行くことになった。
4/4632.wav,新、企画。金沢舞のまるまるする程度の能りょーく
4/4633.wav,弾幕、よけられるようにな
4/4634.wav,運命を、操る程度の能力ということでしょうか？
4/4635.wav,二度目いきまーす
4/4636.wav,て、ことでー、お疲れ様でしたー。
4/4637.wav,まるまるする程度の能力でしたー
4/4638.wav,いやー、なんかやっと、ご褒美というかー、もう、たくさん褒めてもらえたしー、一度はやってみたいじゃないすか皆さんやっぱり
4/4639.wav,しかでてこねぇ。楽しかったでーす。
4/4640.wav,ぇその死神くんも受け入れれるよー
4/4641.wav,いや地声きついて。地声でもうだって、いやごめんねあのね自声で喋りたいんだけどー、あの、喋れない。へっへへへへ。なんでかっていうとー
4/4642.wav,んな死神くんでもする、地声にもっと自信持って。いやでもだからこのテンションでー、実況してたらー
4/4643.wav,わたしの姿をわかるでしょう？
4/4644.wav,メガシアで売ってるわ。駄菓子屋の名前よ
4/4645.wav,あぁ、あー、すまない、島整備長
4/4646.wav,俺は気づいている、自分が漫画の世界の住人だと
4/4647.wav,ただの漫画じゃない、いわゆる、ボーイズラブ漫画の住人だ。
4/4648.wav,絶対BLになる世界、vs、絶対BLになりたくない男
4/4649.wav,お前に催眠術師の才能がある可能性もある。
4/4650.wav,このチョコだけ連絡先がない？
4/4651.wav,そいつは、面と向かって渡して、お前との関係が壊れるより
4/4652.wav,気持ちを伝えられただけでまんぞ
4/4653.wav,それだけで喜ぶよ、贈り主の心情にめっちゃ詳しい。
4/4654.wav,お？誰だーこんな時間に。
4/4655.wav,身近にカップル成立している人ー
4/4656.wav,まあ、会話だけで、弟たちの3話目に何が起きているかは大体わかった。
4/4657.wav,アヤとはいつも違うって言うんだけどさー
4/4658.wav,そういえば、さっきの身体測定の結果
4/4659.wav,俺２ミリしか伸びてなかったよ。
4/4660.wav,東条も三里も、どうやったら、そんなに背ー伸びるのー？
4/4661.wav,特に何もしてないけどなぁ。
4/4662.wav,なんや優男、役に立たんのー。
4/4663.wav,あやとの兄貴、あ、えっと
4/4664.wav,え？どういうこと？マジでなぜ？つーかお前誰だよ？
4/4665.wav,当時小学生の彼が困っているところを
4/4666.wav,俺が声をかけて助けてやった、ということらしい。
4/4667.wav,新しく購入したこのマイクの、カバーをつけて、遊んでみようと思ってます
4/4668.wav,でいい方をね着用していただくと
4/4669.wav,左右に、分かれて、聞こえるので。
4/4670.wav,の音がねー、なんていうの?
4/4671.wav,あーまた外す時の音がね、そうそう。
4/4672.wav,けるのがすごい難しかったです。なんか、
4/4673.wav,硬くてゴムのところが。はいで音はすごい良かったですね。
4/4674.wav,このふさふさを指でなぞっている時の、音の感触が、何とも言えないツバツバ感で、すごく気持ちよかったですね
4/4675.wav,これ、どう思いますー?すごい抜け毛がね激しくて。
4/4676.wav,唐突に、出現したビールでございます。はい。
4/4677.wav,今日紹介するコンテンツは、こちら
4/4678.wav,CMをご覧いただきました。あー、いい声ですね。
4/4679.wav,とね、えーあのー、CMをご覧いただいた方はわたしと同じ気持ちだったのではないでしょうか
4/4680.wav,オーディションに参加してほしいんですが。詳しくはー、メールで出します
4/4681.wav,あなたを愛してくれる人はきっといます。
4/4683.wav,レイユーチャワチャ!今回はー!
4/4684.wav,が特徴の我々でございまーすが、どれくらい低温なのか、科学的に解析、検証していき
4/4685.wav,松本くんの記録を上回る!42.5Hzで、安本くんが暫定!
4/4687.wav,世界中の誰よりも愛しています
4/4688.wav,奇跡の寮生チャレンジ、どうぞ!
4/4689.wav,ただ、ま完成した
4/4690.wav,くっきりはっきりしてるかクレストが、あそうだなクレストがー、ちょっと線が…
4/4691.wav,当時っぽくー、声色とかー、喋り方とか変えてあるのすごくない?声の、トーンが、すごい高いもんね、でBGM
4/4692.wav,へっへっ、へっ待って入れ心地超いいんだけど何これ？へっ、何これ？
4/4693.wav,あっ、入れ心地超いいんだけど、バージョンツー
4/4694.wav,あ、効果音、すぐ発動するのね
4/4695.wav,ラースト!ブラストーじゃないわけだ、あ音声ー発動すると全然違うなぁ
4/4696.wav,はぁ…、挙動がやっぱ、よりげきつうじゅんちょになってんだなぁ
4/4697.wav,誕生日、3月20日?入力するとー、なんか起こるらしいじゃん。
4/4698.wav,てないね色合いとかカードの質プラスチックの感じなんかも
4/4699.wav,濃くなった…あー濃くなってるかなぁー?
4/4700.wav,あーあとあれだ、せっかくだから、新しいこのティーエスエム同士で、コンプリートフォームの見た目にしたい。これね、とー
4/4701.wav,関係者によりますと、大学は来年度から学生の新規募集を停止し、今後は、段階的な閉鎖を検討するということです
4/4702.wav,ピアニストの辻井伸行です
4/4703.wav,えコロナの影響で皆様、大変な状況かと思います
4/4704.wav,国内、海外で、たくさんコンサートが入っていましたが
4/4705.wav,延期や中止が、続いている状況です
4/4706.wav,えそんな中、医療現場やスーパー、物流で
4/4707.wav,えー自分に、何ができるか
4/4708.wav,ズンダムを見て、元気出すのだ。
4/4709.wav,ズンダモンが耳かきしてあげるのだ
4/4710.wav,お耳ふんふんしてほしい。
4/4711.wav,期待しちゃったのだ、恥ずかしいからしてあげないのだ、うーそ、なのだ、そこでじっとしてるのだ
4/4712.wav,もしかして、もうおねむなのだ？君が寝るまで
4/4713.wav,ズンダモンが子守唄を歌ってあげるのだ。
4/4714.wav,僕の言葉に集中するのだ。
4/4715.wav,お耳フーフーしてあげるのだ。
4/4717.wav,めは、実現しました
4/4718.wav,ちましたので、そろそろ、ボリュームをですねー
4/4719.wav,一時間お付き合いありがとうございましたー。起こしちゃったらごめんねー
4/4720.wav,イヤホン、ヘッドホンのね、音を下げるのを、お忘れなく。この後もー
4/4721.wav,また色んなASMR動画、あたしのありますんで、ぜひ、楽しんでいただけたらといいます
4/4722.wav,最後にもう一回、確認ですけど、イヤホン、ヘッドホンの音。
4/4723.wav,皆さんの大事なお耳をね、守ってほしいんで、絶対絶対下げてくださいね？約束です
4/4724.wav,今日の、ASMRささやき配信は、これまでとなります
4/4725.wav,それじゃあまた、いろんな動画投稿していきますんで、よろしくお願いします。もしよかったら、チャンネル、登録と
4/4726.wav,あ、チャンネル登録と高評価、お願いします
4/4727.wav,課題がヤバいっぽいから学校に忍び込んで回答奪おうぜっていうストーリーや
4/4728.wav,子供を殺害してしまった理由とは
4/4729.wav,えぇ？なんだろうね、手紙ってねー
4/4730.wav,こんくらい近いと、俺の声、よく聞こえるだろ？
4/4731.wav,ふんどうなんだよー。はん
4/4732.wav,なれっ？へんーじがないなぁ。
4/4733.wav,ふっ、じゃあ、こっちも。
4/4734.wav,なぁんだ、声聞こえてんじゃーん。すげぇ反応してる。ちゃんと返事しろって。
4/4735.wav,まぁ、いっかー。緊張も解けたみたいだしなー
4/4736.wav,ゆっくりしてけよ
4/4737.wav,今日はお前のことー、独占させろよー。
4/4738.wav,あーんまり可愛い反応すんなってー
4/4739.wav,まだなんもしてねえだろー？
4/4740.wav,あーんたの風呂上がりの匂い、やっぱすげー好き。
4/4741.wav,って、なにー？くすぐったいんだけどー。
4/4742.wav,ふん、まあ、嫌じゃねえけど。
4/4743.wav,やったからにはー、やり返される覚悟、ふん、できてんだよなぁ？
4/4744.wav,今日も君のことー、大好きだよー
4/4745.wav,あしたもその先もー、ずーっと、一緒にいようね
4/4746.wav,髪も、唇も、ぜんぶ
4/4747.wav,うー、うー…
4/4748.wav,畑付近にいないといけないから、ちょうど
4/4749.wav,斧が遠くないかも。
4/4750.wav,今、赤、黄やも白、ぽーし、ひょー
4/4751.wav,おー、といあんことあかしゃるぴーのいたいりー、くくろうおとくしし。
4/4752.wav,海渡り、パヤピットのお腹に前にあいな、うぬや
4/4753.wav,我が御君は、時日の神に祈れんば。
4/4754.wav,海渡りいファヤトの長にまみえたし、君はー?
4/4755.wav,けうにんじのいでいたてぃそらーきおらかにてやり。
4/4756.wav,北を行きて、よい家庭をくらびいて、薬を求めるぞ。
4/4757.wav,我が大君は月日ーが神に祈れば
4/4758.wav,今日は虹が出てー空が清らかだ
4/4759.wav,俺たちの大君は月とおてんとさんの神に祈るからだ
4/4760.wav,お前はーどこに行く、つもりだい？
4/4761.wav,海を渡ってーファヤトの長に会いたい
4/4762.wav,北へ行って、いい食べ物を食べて、薬を求めようぞ
4/4763.wav,今日は虹が出て、空がきれいです
4/4764.wav,はい、血みたいに赤い日差しが、ここで輝いて、ロマンチックです
4/4765.wav,わたしは、南には行かないです
4/4766.wav,北へ行って、いい食べ物を食べたりとか、薬を探したりしますよ
4/4768.wav,おえ俺普通に、ライバーのボイス、ちょくちょく買って
4/4769.wav,はー、めっちゃやだぁー
4/4770.wav,光は、我らと共にある
4/4771.wav,虫けらなど、わたしが相手をするに及ばん
4/4772.wav,弱き者は強き者に支配されなければ!
4/4773.wav,りっくん言ったでしょ?これはみんなの戦いだって
4/4774.wav,わたしがアンナの仇を討つ!
4/4775.wav,その…、に、に、人間のー。怒り!
4/4776.wav,すべての世界に関わることが起きようとし
4/4778.wav,俺が必ず守ってやる
4/4779.wav,俺の技もお役に立てるかい?
4/4780.wav,わたしを受け止めてくれる人がい
4/4781.wav,俺は、俺の現実を生きる
4/4782.wav,途中下車はできねえぜぇ
4/4783.wav,わたし、あなたを探してる
4/4784.wav,お前を放り出したりはしないよ
4/4785.wav,大人の見る気を見せてやるぜー!
4/4786.wav,誰かを助けるのに、理由がいるかい?
4/4787.wav,僕は、僕がどんな人間なのか、知りたいんだ
4/4788.wav,いーま、わたしの龍騎士としての力が試される時が来たのじゃ
4/4789.wav,今宵、この命がつゆと消えようとも、わたしは一向に構いませぬ
4/4790.wav,修行の成果、見せてちょうだい？頑張って
4/4791.wav,今度は勝つ!勝つと決めた!
4/4792.wav,泣くぞ。すぐ泣くぞ。絶対泣くぞ。ほら、泣くぞ
4/4793.wav,悲しみは、消えはしない
4/4794.wav,憎しみと悲しみの日々を終わらせないと
4/4795.wav,ずっと待っていたんだ。目覚めの時を
4/4796.wav,自分の飛空艇を手に入れる
4/4797.wav,お前なら何が欲しい?何を探してる?
4/4798.wav,ここは俺が食い止める!
4/4799.wav,ほら、行こうよ行こうよ
4/4800.wav,新たな歴史の始まりを告げよう
4/4801.wav,前だけ見てろ。背中は守る
4/4802.wav,だから、笑ってください
4/4803.wav,永遠など、願いはしなか
4/4804.wav,もうー自分でもわかってるんじゃない?お姉ーちゃん？
4/4805.wav,デートの申し出かい?あいにく、そういう趣味はないんだが
4/4806.wav,大変、ご無沙汰しておりました。お変わりないようで、何よりです
4/4807.wav,わたしたちの戦いを、もう一度、始めるために
4/4808.wav,それを切り裂く剣になる!
4/4809.wav,目の前で困っている人間を放っておけるか
4/4810.wav,今更疑うものか。わたしはお前を信じる
4/4811.wav,何か、夢でも見ていたのですか?
4/4812.wav,諦めの悪い奴らばっかりだからー
4/4813.wav,あたしらは、さっきまで戦闘してたんだぜー？
4/4814.wav,わたしたちは、何を選べばいいんだ？
4/4815.wav,自慢じゃねえがー?俺はなー、オリエンス四大国、ぜん
4/4816.wav,もう誰も死なせない。そう思ったんの
4/4817.wav,あなたたち二人は、その腕が持つ不思議な力で、ミラージと呼ばれる、幻
4/4818.wav,わたしのことはー、エナー、クロ、と呼んでくれればいいわ
4/4819.wav,買いました。楽器の音色ってー
4/4820.wav,ですかいいですか？ちょっとまずこの写真を、見て欲しい。インスタ
4/4821.wav,サンプルが出てくるんですけど、まずこのサンプルを、聞いてほしい
4/4822.wav,うんこれすごい優しい音
4/4823.wav,画面に表示されてる、数字が違うんですけどこれをこう自分で、変えていったりとかしてー、調節し
4/4824.wav,日本のメーカーと違って、めちゃくちゃ、フレンドリーで、はい!イノウエー!みたいな感じで、メールが届いてー
4/4825.wav,このね、組み合わせを選んでるのがもう、本当楽しくてー、サンプルがこう見えるんですけどー
4/4826.wav,とにアフターケアが素晴らしい、何が自分に合ってるかとかー、どういう音が出したいかと
4/4827.wav,なんか、香水の箱みたい。おしゃれな箱に、入っている。
4/4828.wav,ナイオスの巾着に入ってる。いやー、テンション上がるー
4/4829.wav,えめちゃめちゃ可愛いじゃん
4/4830.wav,ほんで届いたのが、これですよマースなんてかっこいいんだ、おいおいおい
4/4831.wav,いうとな、はぁははっ。うれしい、うれしー
4/4832.wav,ての手術してから、この初めてだった
4/4833.wav,どうしてブライアーン？教えてブライアン？
4/4834.wav,あーいーってなおーよかったなぁー。
4/4835.wav,チャンネル登録、高評価、コメント
4/4836.wav,軽便鉄道敷設の工事が始まったのは
4/4837.wav,それが面白さに見に行ったのである。
4/4838.wav,トロッコの上にはー、土工がふたり、土を積んだ後ろに佇む
4/4839.wav,煽るように車台が動いたり、土工の半纏の裾がひらついたり、細い線路がしな
4/4840.wav,良平はそんな景色を眺めながら、土工になりたいと思うことが
4/4841.wav,良平は、二つ下の弟や
4/4842.wav,弟と同じ年の隣の子供と
4/4843.wav,三人の子供は恐る恐る
4/4844.wav,一番端にあるトロッコを押した
4/4845.wav,トロッコは三人の力がそろうと、突然、ごろりと車輪を回した。
4/4846.wav,良平はこの音にヒヤリとした
4/4847.wav,しかし、2度目の車輪の音は
4/4848.wav,トロッコはそういう音と共に三人の手に押されながら、そろそろ線路をのぼっていっ
4/4849.wav,良平は、もうよいと思ったから。
4/4850.wav,顔にあたる薄暮の風、足の下に踊るトロッコの動揺、良平はほとんど有頂天になった
4/4851.wav,さあ、もう一度押すじゃー!
4/4852.wav,良平は年下の二人と一緒に、またトロッコを押し上げにかかっ
4/4853.wav,その時の土工の姿は
4/4854.wav,今でも良平の頭のどこかに、はっきりした記憶を残している
4/4855.wav,しかしーその記憶さえも、年ごとに色彩は薄れるらしい。
4/4856.wav,昼過ぎの工事場に佇みながら
4/4857.wav,これは、本線になるはずの、太い線路をのぼってきた。
4/4858.wav,思ったとおりー心よい返事をした
4/4859.wav,我はなかなか力があるなっ
4/4860.wav,耳に巻き煙草を挟んだ男も
4/4861.wav,おずおず、こんなことを尋ねてみた
4/4862.wav,二人は同時に返事をした
4/4863.wav,五六町余り押し続けたら
4/4864.wav,線路はもう一度急勾配になった
4/4865.wav,そこにはー、両側のみかん畑に
4/4866.wav,黄色い実がいくつもひを受けている
4/4867.wav,全身でトロッコを押すようにした。
4/4868.wav,みかん畑の間を登りつめると
4/4869.wav,急に線路は、下りになった。
4/4870.wav,おーすよりも乗る方がずっといい
4/4871.wav,竹藪はいつか雑木林になった
4/4872.wav,つま先上がりのところどころには、赤サビの線路も見えないほど、落ち葉の溜まっている場所もあ
4/4873.wav,あまり遠く来すぎた事が、急にはっきりと感じられた
4/4874.wav,車は海を右にしながら、雑木の枝の下を走ってい
4/4875.wav,さっきのように面白い気持にはなれなかった
4/4876.wav,彼はそうも念じてみた。が、行くところまで行きつかなければ
4/4877.wav,その次に車の止まったのは
4/4878.wav,トロッコには、頑丈な車台の板に、跳ね返った泥が乾いて
4/4879.wav,良平は冷淡に、ありがとう
4/4880.wav,彼はその冷淡さを取り繕うように
4/4881.wav,菓子には、新聞紙にあったらしい、石油の匂いがしみつい
4/4882.wav,その坂を向うへ降りきると、また同じような茶店が
4/4883.wav,土工たちがその中へ入ったあと
4/4884.wav,帰る事ばかり気にしていた
4/4885.wav,茶店の前には、花の咲いた梅に
4/4886.wav,トロッコの車輪を蹴ってみたり、一人では動かないのを承知しながら、うんうんそれを押してみたり。
4/4887.wav,車の上の枕木に手をかけながら
4/4888.wav,俺たちはー、今日は向こうどまりだから
4/4889.wav,今日の道はその三四倍あること
4/4890.wav,そういうことが、一時にわかったのである。
4/4891.wav,それを道端へほり出すついでに、板草履もそこへ脱ぎ捨ててしまっ
4/4892.wav,それは無理に我慢しても、鼻だけは絶えずくーくーなっ
4/4893.wav,みかん畑へ来る頃には、あたりは暗くなるい
4/4894.wav,やっとー遠いー夕闇の中にー村外れの工事場が見えた時
4/4895.wav,しかしーその時もー、べそはかいたが
4/4896.wav,もう両側の家々には、伝統の光が差し合ってい
4/4897.wav,井戸端に水を汲んでいる女衆や
4/4898.wav,が、彼は無言のまま、雑貨屋だのー床屋だの、明るい家の前を走りすぎた
4/4899.wav,彼のうちの門口へー駆け込んだ時、良平はとうとう、大声にわっと泣き出さずにはいられなかった
4/4900.wav,薄暗い門口へ集まって来た。父母はもちろん、その人たちは、口口に彼の泣くわけを尋ねた
4/4901.wav,しかし彼は、何と言われても、泣きたてるより他に仕方がなかった
4/4902.wav,いくら大声に泣き続けても、足りない気持に迫られながら
4/4903.wav,良平は二十六の年、妻子と一緒に、東京へ出てきた。
4/4904.wav,今では、ある雑誌社の二階に、校正の朱筆を握っている。
4/4905.wav,が、彼はどうかすると、全然なんの理由もないのに
4/4906.wav,その時の彼を思い出すことがある
4/4907.wav,全然何の理由もないのに
4/4908.wav,塵労に疲れたー彼の前には
4/4909.wav,今でもやはりその時のように
4/4910.wav,え、え、マジで?なん、なんでなんすか?
4/4912.wav,えっ?ドラムの音したよ今。
4/4914.wav,何を、おっしゃられてるんですか?
4/4915.wav,もう一回やってみようか芝居。もっと凄い事起きるかもしれんな。
4/4916.wav,すごいなここ。トイレのドアがかいそうしたな今
4/4917.wav,マジの演技やから。OK？一回、この間に、切り替えて
4/4919.wav,なんだ今の音？ほらやっぱ演技だ。ゆきよちゃん、演技だって
4/4920.wav,演技かユキオちゃんのティアラがトリガーになってる
4/4921.wav,あと、映像を見終わってから言おうと思ったんすけどー、あのー
4/4922.wav,この映像を見ていただいた、ので、この後ちょっと、やっていきたいなと思い
4/4923.wav,こっちもちょっと足元ちょっと探りながら行くな。ゆっくり来てな。
4/4924.wav,ブラウン管、あ、こんな前なの？
4/4925.wav,エーペックスプレデターに到達!神々の言葉は正しかった!
4/4926.wav,これで俺もエーペックスプレデターだー!やったぜ!
4/4927.wav,エーペックスプレデターになったー!さあー行くぜーい!
4/4928.wav,さあー、ついにエーペックスプレデターになったわ!
4/4929.wav,エーペックスプレデター様のお通り!
4/4930.wav,エーペックスプレデターになれて誇らしいよ
4/4931.wav,エーペックスプレデターに昇格したわ
4/4932.wav,そうね、コールサインを変えてもいいのかも。
4/4933.wav,序列の正しさを、教えてやろう
4/4934.wav,なぁ俺の名前はミラージュ、エーペックスプレデターだ
4/4935.wav,エイペックスプレデターになった!言葉が出ねぇ!こんなの生まれて初めてだ!
4/4936.wav,この俺がエイペックスプレデターだ!人生最高の一日だな!
4/4937.wav,まさかこんな日が来るなんて!エーペックスプレデターになったわ!
4/4938.wav,パパ、信じられる?エーペックスプレデターになったのよ!
4/4939.wav,エーペックスプレデターになったぞ!奴らを仕留めてやる!
4/4940.wav,これで奴らは、エーペックスプレデターとして、俺を認知する
4/4941.wav,ついにエイペックスプレデターか
4/4942.wav,エーペックスプレデターになったのか
4/4943.wav,エーペックスプレデターだって?ああ、確かに同僚にはちょっと危ない奴だって言われてたよ
4/4944.wav,科学者の一員としては、いつでもわたしはエーペックスプレデターだったよ
4/4945.wav,それが、正式に認められたわけだ。あっははは
4/4946.wav,エーペックスプレデターだー!いい頃合いだなー!
4/4947.wav,さあ見たか!このヒューズが、エーペックスプレデターだー!
4/4948.wav,ついに、エーペックスプレデタだ。父さんと同じだね
4/4949.wav,わたしが、あたしがエーペックスプレデターだ
4/4950.wav,やった!やったよ父さん!
4/4951.wav,エーペックスプレデターに到達しました。この部隊はわたしのものです。
4/4952.wav,エーペックスプレデターになった今、わたしの作品は、無限の可能性を見ています。
4/4953.wav,だ、大丈夫かなって思ったらじゅんに…そう!じゅんにーちゃんがねいたの!
4/4954.wav,よおーいたら、ちょばい、ばい
4/4955.wav,俺、とー、石田遥さんの絡み、俺、再現できるけど見る?
4/4956.wav,これマジそっくり、これマジでそっくり
4/4957.wav,これもうマジで…あ、年齢聞いた!なんで知ってんの!?おい、なんで俺が年齢、聞いたかどうか知ってんの!?えそう、いやでー、いやなんか1回ね、2人きりになった、たくで!
4/4958.wav,確か、そう確かう上とかだったんだけどー、で、えぇ!?みたいな、いやマジで見えなくて俺普通に
4/4959.wav,したら、上だったからー、えぇっ!?
4/4960.wav,ね、年齢が一番ダメか、そうなのかいやなんかうんそう、な何聞いてるか分かんなくて、したらなんか、むずくないめっちゃ
4/4961.wav,何聞きゃえーのってなってさー、そう、えー俺頑張ったよ。そのー、なんか
4/4962.wav,なんでハーバー…、なぁちょ待ってほいなんでハンバーガー食べてなかった…なんでそれ、知ってんの?なんで俺がハンバーガー食ってなかったこと知ってんの?
4/4963.wav,なんて言ってたちょっと、お前それ教えてくんねー。なん
4/4964.wav,あの人の口から俺の名前が出るだけで嬉しいね。ありがとうございます
4/4965.wav,あそうまでー、でね、でえへへへへへへへいや送るわけないやろうが、んやめろやめろ
4/4966.wav,ヒ、ヒ、ヒー・・・
4/4967.wav,俺が、お前を元気にできたら、すごく嬉しいしさ。俺がしたいからしてんだよ。
4/4968.wav,かわいい反応しやがって。
4/4969.wav,愛してる。んーふっ。照れんなよ。お前がやれって
4/4970.wav,れの声に集中して。
4/4971.wav,大丈夫、このまま隣にいるから。
4/4972.wav,俺から離れんじゃねえぞ。
4/4973.wav,もう、う早くこっち、ここ座って
4/4974.wav,この幸せは俺だけのもんだから。
4/4975.wav,飲んでんの？早くない？あー、朝早いんだ。
4/4976.wav,するのとされるのはどっちが好き？
4/4977.wav,なんだよ？嘘ばっか？嘘じゃないよ。俺だってへこむときある。
4/4978.wav,うっとうしかったら言って。まぁ言われてもやめないとは思うけど、お前にいとに破れない程度には多分すっか
4/4979.wav,こうやってすることで、お前も元気になる。
4/4980.wav,お前には特別に
4/4981.wav,この安心する権利を分けてあげようと思いまーす。
4/4982.wav,俺はこのままがいい。
4/4983.wav,こうやって手ぇ繋げば、ちょっとは満足するだろう。
4/4984.wav,俺、そばにいるだろ？
4/4985.wav,俺が離れたくないから、お前を置いてどこにも行くわけないじゃん。
4/4986.wav,お前の寝息、聞きたいじゃんか。
4/4987.wav,朝はさー、俺絶対起きれないから。
4/4988.wav,下げていけばいいって聞いた。だからこっから、はぁーはぁー、はぁーはぁーはぁー。
4/4989.wav,この辺、この辺か?はぁー、この辺かなぁ?
4/4990.wav,もうちょっと上げようかなぁー。この辺で練習していけばいいのか?
4/4991.wav,なかなかねー、難しいもんでごぜえますわ
4/4992.wav,なかなかねぇ、ぽっと、出ないよねぇー
4/4993.wav,地声になった?ハハハハハハハハハハハ。裏声ー?裏声こそー、普通に喋れないんだぜー。普通の声?んごめんよ
4/4994.wav,じゃあもっかい喉上げてー
4/4995.wav,普通に、普通にヤバい気がする。あっ
4/4996.wav,な、これでおばあちゃんはいいだろ?おばあちゃんはいいと思うんだよ。
4/4997.wav,大丈夫でしょ?えっ、見逃してる?ごめーん、ちょっと待ってー。やばいやばい、ちょっと待ってな、あ見逃してた?ごめんね
4/4998.wav,この辺か?この辺かなー?
4/4999.wav,あー、あー、この辺か?こんなところかな?
5/5000.wav,この辺か?割とねー、あの、しょたぼって言い慣れてるわけじゃないからー、ちょっと難しい
5/5001.wav,けーさん、かな?難しい字で書かないでー!
5/5002.wav,もしもしの、最後の声をあげる
5/5003.wav,これ裏声だよねー?ちがくない?
5/5005.wav,多分ね。まあでもー、レパートリーとしては増やしてもいい
5/5006.wav,そういうなんか危ない放送っぽくなるのでー
5/5007.wav,あのさ、まず、まずね女性声っていう、垣根が難しいっつてんだよ
5/5008.wav,バーテンか?いらっしゃい。今日も来てくれたんだなぁー、何を飲む？
5/5009.wav,じゃあー、真摯で。真摯なことゆったー俺ー？俺真摯なこと今言ったー?
5/5010.wav,バーテン?そうかな?
5/5011.wav,おじいちゃんごえ、っていうのはねぇー
5/5012.wav,この辺酒焼けしたおっさんがー、いやー、はぁはぁはぁはぁ、酒の飲みすぎだからな最近なー、はぁー
5/5013.wav,じゃあ、じゃ酒焼きしたおっさんも追加する?
5/5014.wav,えーじゃ良く分かんないけど酒焼きしたおっさんっていうよくわかんないジャンルー、足していこうか？酒
5/5015.wav,まあ待って待って待って。あのさー、もうちょっと、もうちょっとまともなの、もうちょっとまともなのさー
5/5016.wav,男子高校生、っちいうのがーよくわかんない
5/5017.wav,あれだなぁー、とす、ないす、あのスパチャ送ってくれるタイミングによってはー、ねっ、その時の声で反応しちゃうね
5/5018.wav,あり?このー、何?わか若い?高校生?この高校生っていうのはー追加してもいいかな?
5/5019.wav,悟ってるんじゃない
5/5020.wav,よしじゃあ次の声出していこう。次何ーいってみる?
5/5021.wav,実際これはどうよ?ありか？なしか体育の先生が、よしお前らー、二人一組になれー。余ったら先生とだぞー
5/5022.wav,いいかお前らー、ほら、二人ひくい、二人一組だー、いいなー？
5/5023.wav,じゃあー、熱血もありってことだなー？OK、いいぜー。じゃあ熱血もありってことにしとこう
5/5024.wav,いいかお前ら。二人一組だかんなー。残念ながら組めなかったら、俺とだぞー。早く組めよー。
5/5025.wav,そうすれば、大体おねえっぽくなるわー
5/5026.wav,すーサイコパス?サイコパス?サイコパスってどういう状況?
5/5027.wav,ふくやのてんいだらモノマネ師じゃないって。魔王!魔王!魔王か。魔王。
5/5028.wav,どこから出てんの?喉の奥。これ喉痛めそう。ほんい痛める。
5/5029.wav,んあのでも仮にクッパの笑い声だとしてもさ、クッパの笑い声しかできなくったら意味ねーじゃん
5/5030.wav,クッパの笑い声の使う、タイミングわかんねーよ
5/5031.wav,あー、え?待って、ロリ声?ロリ声ってどこに持ってけばいいの?
5/5032.wav,言葉足らずで喋ればいい感じですか?
5/5033.wav,つじ!?執事って何?どのタイミングで使うの?
5/5034.wav,両生類ね、垂れたらいいよねー
5/5035.wav,おねえちょっと高め?はぁー、おねえーのちょっと高め?はぁー、はぁー、ここか?
5/5036.wav,かわいい?ありがと。でもなんかちょっと違う。
5/5037.wav,もうちょっとー、大人っぽい感じ?
5/5038.wav,これす多分セリフ次第だっ
5/5039.wav,あとこれ喋り続けないとー、普通に辛い
5/5040.wav,さっきの声で好きって言ってください。んんしょうがないなぁー
5/5041.wav,で、この声で、好き!あなたのことが好きよ。
